gene_id,replicate1 24h,replicate2 24h,replicate1 48h,replicate2 48h,mock,24h mean,48h mean,mock mean,24h norm,48h norm,mock norm,fold-change 24h,fold-change 48h
ACSBG2,6,7,4,11,6,6.5,7.5,6.0,0.00018437624099392977,0.0002011532787984444,0.00033852403520649965,-14.990022120428694,-14.86437962618624
ACSF2,1151,821,893,770,1048,986.0,831.5,1048.0,0.02796845748000227,0.022301193509454205,0.059128864816068605,-15.19347850300817,-15.520158269323783
ACSF3,886,720,730,652,374,803.0,691.0,374.0,0.02277755715663471,0.018532922086630012,0.021101331527871813,-14.003137620218954,-14.30066028057298
ACSL1,3024,3442,2463,2946,1983,3233.0,2704.5,1983.0,0.09170590571282691,0.07253587233471906,0.11188219363574814,-14.400310507951392,-14.738630501148952
ACSL3,4487,5950,3362,3403,5755,5218.5,3382.5,5755.0,0.14802575594258807,0.09072012873809843,0.3247009704355676,-15.246680086527178,-15.953033715229296
ACSL4,1230,2009,803,1028,1541,1619.5,915.5,1541.0,0.04593804958302604,0.02455411023199678,0.086944256375536,-15.033817731568229,-15.937542791791051
ACSL5,1532,1803,997,975,1944,1667.5,986.0,1944.0,0.047299597208827364,0.02644495105270216,0.10968178740690589,-15.326840795382465,-16.16567638830147
ACSL6,10,8,3,1,5,9.0,2.0,5.0,0.0002552901798377489,5.364087434625184e-05,0.00028210336267208303,-14.25750243129368,-16.508235815960965
ACSM1,117,53,78,79,92,85.0,78.5,92.0,0.002411073920689851,0.0021054043180903847,0.005190701873166328,-15.21967035776794,-15.415248928238988
ACSM2A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACSM2B,0,0,0,0,2,0.0,0.0,2.0,0.0,0.0,0.00011284134506883322,inf,inf
ACSM3,133,130,99,78,135,131.5,88.5,135.0,0.003730073183184887,0.002373608689821644,0.007616790792146243,-15.143395945607159,-15.795517768041435
ACSM4,0,0,1,0,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
ACSM5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACSM6,1,4,1,1,3,2.5,1.0,3.0,7.091393884381914e-05,2.682043717312592e-05,0.00016926201760324982,-15.368533743682423,-16.771270221794758
ACSS1,3061,2654,2043,1776,2299,2857.5,1909.5,2299.0,0.08105463209848528,0.051213624782083945,0.12971112615662378,-14.79175230546497,-15.454119267169268
ACSS2,1619,1623,1318,1352,1332,1621.0,1335.0,1332.0,0.04598059794633233,0.035805283626123105,0.07515233581584292,-14.822209329402352,-15.183062061569947
ACSS3,434,497,264,249,645,465.5,256.5,645.0,0.013204175412719125,0.006879442134906799,0.036391333784698714,-15.576017330600452,-16.516648055777164
ACTA1,4,0,7,7,5,2.0,7.0,5.0,5.6731151075055314e-05,0.00018774306021188144,0.00028210336267208303,-16.427427432735993,-14.70088089390336
ACTA2,249,148,265,205,439,198.5,235.0,439.0,0.00563056674419924,0.006302802735684592,0.02476867524260889,-16.25058127024103,-16.08786790404396
ACTB,58894,42730,35021,37344,67250,50812.0,36182.5,67250.0,1.4413116242128552,0.9704304680166287,3.794290227939517,-15.50986435466124,-16.080549895515688
ACTBL2,1,3,0,6,4,2.0,3.0,4.0,5.6731151075055314e-05,8.046131151937777e-05,0.00022568269013766644,-16.10549933784863,-15.601345220352446
ACTC1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTG1,68379,54750,39964,44317,51233,61564.5,42140.5,51233.0,1.7463124751801213,1.1302266326941128,2.890600315955766,-14.840474022602526,-15.468173661868054
ACTG2,8,8,10,8,10,8.0,9.0,10.0,0.00022692460430022126,0.0002413839345581333,0.0005642067253441661,-15.427427432735993,-15.338310814518652
ACTL10,75,31,90,56,8,53.0,73.0,8.0,0.0015033755034889657,0.0019578919136381922,0.0004513653802753329,-12.377578883285432,-11.996483162193584
ACTL6A,1721,2012,1204,1258,1650,1866.5,1231.0,1650.0,0.05294434674079537,0.03301595816011801,0.09309410968178741,-14.927629853678738,-15.608942983722322
ACTL6B,0,0,2,0,1,0.0,1.0,1.0,0.0,2.682043717312592e-05,5.642067253441661e-05,inf,-15.186307721073602
ACTL7A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTL7B,0,4,1,0,0,2.0,0.5,0.0,5.6731151075055314e-05,1.341021858656296e-05,0.0,inf,inf
ACTL8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTL9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTN1,5496,5135,3076,3287,3074,5315.5,3181.5,3074.0,0.15077721676972825,0.08532922086630013,0.17343714737079666,-14.3154110983095,-15.136717764512664
ACTN2,0,0,0,1,5,0.0,0.5,5.0,0.0,1.341021858656296e-05,0.00028210336267208303,inf,-18.508235815960965
ACTN3,0,0,5,6,0,0.0,5.5,0.0,0.0,0.00014751240445219258,0.0,0,inf
ACTN4,26758,19257,17945,21172,4984,23007.5,19558.5,4984.0,0.6526209791796675,0.5245675204505833,0.2812006319115324,-12.89877108280462,-13.213887964623176
ACTR10,1893,1989,1653,1389,3544,1941.0,1521.0,3544.0,0.05505758211834118,0.04079388494032453,0.19995486346197247,-15.974077823689987,-16.406666171904124
ACTR1A,2012,1692,1297,1448,767,1852.0,1372.5,767.0,0.05253304589550122,0.03681105002011533,0.04327465583389754,-13.833713722091327,-14.346800054683973
ACTR1B,3254,2250,2404,2178,430,2752.0,2291.0,430.0,0.07806206387927611,0.06144562156363149,0.024260889189799142,-12.427427432735993,-12.772738827358388
ACTR2,7740,10721,4928,5602,13020,9230.5,5265.0,13020.0,0.26182844499914903,0.14120960171650798,0.7345971563981043,-15.601748082991131,-16.492531733213518
ACTR3,5836,7499,4725,5035,8849,6667.5,4880.0,8849.0,0.18912747489646564,0.13088373340485449,0.49926653125705256,-15.513867847668603,-16.044941002881615
ACTR3B,330,341,367,314,483,335.5,340.5,483.0,0.009516650592840528,0.009132358857449377,0.027251184834123223,-15.63120976048422,-15.690676111897304
ACTR3C,491,611,417,292,728,551.0,354.5,728.0,0.01562943212117774,0.00950784497787314,0.04107424960505529,-15.507385469476171,-16.224460544032784
ACTR5,344,345,288,258,379,344.5,273.0,379.0,0.009771940772678277,0.007321979348263377,0.021383434890543895,-15.243193203315432,-15.65960461832484
ACTR6,1599,1527,1175,1088,1918,1563.0,1131.5,1918.0,0.04433539456515573,0.03034732466139198,0.10821484992101106,-15.400784279867098,-15.94767385682484
ACTR8,930,1056,662,703,1126,993.0,682.5,1126.0,0.028167016508764964,0.018304948370658443,0.0635296772737531,-15.286840542400487,-15.908613597346616
ACTRT1,0,0,0,0,5,0.0,0.0,5.0,0.0,0.0,0.00028210336267208303,inf,inf
ACTRT2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ACTRT3,63,47,33,27,69,55.0,30.0,69.0,0.0015601066545640212,0.0008046131151937776,0.003893026404874746,-15.43266408110214,-16.387941582243254
ACVR1,1178,1575,940,928,1979,1376.5,934.0,1979.0,0.03904521472740682,0.02505028831969961,0.11165651094561047,-15.62926634030058,-16.269584878411454
ACVR1B,2577,2729,1475,1623,1114,2653.0,1549.0,1114.0,0.07525387190106088,0.041544857181172054,0.0628526292033401,-13.853623894959966,-14.710719809624065
ACVR1C,13,19,6,5,20,16.0,5.5,20.0,0.0004538492086004425,0.00014751240445219258,0.0011284134506883321,-15.427427432735993,-17.04880419732367
ACVR2A,635,836,564,586,937,735.5,575.0,937.0,0.02086288080785159,0.015421751374547404,0.052866170164748365,-15.454823044252988,-15.890794812901053
ACVR2B,426,697,237,301,394,561.5,269.0,394.0,0.01592727066432178,0.007214697599570873,0.022229744978560145,-14.594408944904405,-15.736897177973354
ACVRL1,6,1,6,8,9,3.5,7.0,9.0,9.92795143813468e-05,0.00018774306021188144,0.0005077860528097495,-16.468069417233338,-15.54887780045831
ACY1,19,5,3,4,0,12.0,3.5,0.0,0.00034038690645033187,9.387153010594072e-05,0.0,inf,inf
ACY3,47,31,38,14,10,39.0,26.0,10.0,0.0011062574459635786,0.0006973313665012739,0.0005642067253441661,-13.142025213873744,-13.807796097819873
ACYP1,503,184,389,281,600,343.5,335.0,600.0,0.00974357519714075,0.008984846452997184,0.033852403520649964,-15.910151739526412,-16.027109126224346
ACYP2,677,546,578,445,1064,611.5,511.5,1064.0,0.017345549441198163,0.01371865361405391,0.06003159557661927,-15.904573084822434,-16.242999726829463
ADA,119,71,78,71,139,95.0,74.5,139.0,0.0026947296760651274,0.001998122569397881,0.007842473482283908,-15.65458480224119,-16.086080273334947
ADA2,1494,1701,775,730,771,1597.5,752.5,771.0,0.04531400692120043,0.020182378972777255,0.043500338524035204,-14.054486171929309,-15.221346999341572
ADAD1,1,0,0,0,3,0.5,0.0,3.0,1.4182787768763829e-05,0.0,0.00016926201760324982,-17.69046183856979,inf
ADAD2,102,93,72,75,6,97.5,73.5,6.0,0.0027656436149089466,0.0019713021322247553,0.00033852403520649965,-11.083131524820175,-11.571597876958393
ADAL,429,391,275,226,441,410.0,250.5,441.0,0.011629885970386339,0.006718519511868044,0.024881516587677725,-15.210654083900705,-16.002275773435915
ADAM10,2758,4091,1553,2200,2086,3424.5,1876.5,2086.0,0.09713791342826346,0.050328550355370795,0.11769352290679305,-14.390345135422537,-15.339002588706391
ADAM11,54,23,40,22,19,38.5,31.0,19.0,0.0010920746581948148,0.0008314335523669035,0.0010719927781539156,-14.086640310597316,-14.480038924130312
ADAM12,115,111,72,80,137,113.0,76.0,137.0,0.003205310035740625,0.0020383532251575702,0.007729632137215075,-15.38335245839397,-16.036412290590544
ADAM15,6224,3928,4371,3964,362,5076.0,4167.5,362.0,0.1439836614284904,0.11177417191900228,0.020424283457458812,-11.295868871090729,-11.661187124283028
ADAM17,1061,1414,623,810,1293,1237.5,716.5,1293.0,0.03510239972769048,0.019216843234544725,0.07295192958700068,-15.16879308780455,-16.03799138662171
ADAM18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAM19,10,10,4,2,2,10.0,3.0,2.0,0.00028365575537527655,8.046131151937777e-05,0.00011284134506883322,-12.783571242961267,-14.601345220352446
ADAM2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAM20,19,15,10,6,12,17.0,8.0,12.0,0.0004822147841379702,0.00021456349738500737,0.0006770480704129993,-14.602998997319446,-15.77127022179476
ADAM21,3,4,2,1,1,3.5,1.5,1.0,9.92795143813468e-05,4.0230655759688886e-05,5.642067253441661e-05,-13.298144415791025,-14.601345220352446
ADAM22,117,170,63,67,124,143.5,65.0,124.0,0.004070460089635219,0.0017433284162531849,0.00699616339426766,-14.894788721559816,-16.118136218432024
ADAM23,6,10,10,5,4,8.0,7.5,4.0,0.00022692460430022126,0.0002011532787984444,0.00022568269013766644,-14.105499337848633,-14.279417125465082
ADAM28,4531,6039,3097,3202,7911,5285.0,3149.5,7911.0,0.14991206671583365,0.08447096687676009,0.4463439404197698,-15.687455938164302,-16.515044981773983
ADAM29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAM30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAM32,79,121,94,73,135,100.0,83.5,135.0,0.002836557553752766,0.0022395065039560146,0.007616790792146243,-15.538458745124737,-15.87941902565038
ADAM33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAM7,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.642067253441661e-05,inf,inf
ADAM8,442,264,383,506,38,353.0,444.5,38.0,0.010013048164747263,0.011921684323454472,0.002143985556307831,-11.889902478021035,-11.638195625687416
ADAM9,4570,7375,2928,4541,3096,5972.5,3734.5,3096.0,0.16941339989788393,0.10016092262303876,0.17467840216655384,-14.157569860649346,-14.915798094335983
ADAMDEC1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAMTS1,25,21,11,22,9,23.0,16.5,9.0,0.0006524082373631361,0.0004425372133565777,0.0005077860528097495,-13.751862383233929,-14.311838603157462
ADAMTS10,24,9,13,8,7,16.5,10.5,7.0,0.0004680319963692063,0.0002816145903178222,0.00039494470774091627,-13.86846014054778,-14.601345220352446
ADAMTS12,13,39,10,13,29,26.0,11.5,29.0,0.0007375049639757191,0.00030843502749094813,0.0016361995034980816,-15.263040614835111,-16.52072676014416
ADAMTS13,419,214,234,190,46,316.5,212.0,46.0,0.008977704657627504,0.005685932680702695,0.002595350936583164,-12.322999604477303,-12.981949222567417
ADAMTS14,168,88,88,84,27,128.0,86.0,27.0,0.00363079366880354,0.0023065575968888295,0.0015233581584292485,-12.860386840012099,-13.514930468534972
ADAMTS15,158,143,78,86,106,150.5,82.0,106.0,0.004269019118397912,0.0021992758481963258,0.0059805912886481604,-14.599800115652128,-15.556676171018717
ADAMTS16,19,16,8,9,3,17.5,8.5,3.0,0.000496397571906734,0.00022797371597157033,0.00016926201760324982,-12.56117882162482,-13.683807380544419
ADAMTS17,94,113,59,77,70,103.5,68.0,70.0,0.0029358370681341122,0.0018237897277725626,0.0039494470774091624,-14.541295397294272,-15.228127896768228
ADAMTS18,15,13,6,8,9,14.0,7.0,9.0,0.0003971180575253872,0.00018774306021188144,0.0005077860528097495,-14.468069417233338,-15.54887780045831
ADAMTS19,1,0,0,0,1,0.5,0.0,1.0,1.4182787768763829e-05,0.0,5.642067253441661e-05,-16.10549933784863,inf
ADAMTS2,0,4,0,2,0,2.0,1.0,0.0,5.6731151075055314e-05,2.682043717312592e-05,0.0,inf,inf
ADAMTS20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADAMTS3,58,136,49,51,167,97.0,50.0,167.0,0.0027514608271401826,0.0013410218586562962,0.009422252313247574,-15.889290788135556,-16.92615582377293
ADAMTS4,10,16,6,9,18,13.0,7.5,18.0,0.00036875248198785953,0.0002011532787984444,0.001015572105619499,-15.574984621149852,-16.449342126907396
ADAMTS5,0,0,1,0,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
ADAMTS6,15,10,2,3,14,12.5,2.5,14.0,0.00035456969421909573,6.705109293281481e-05,0.0007898894154818325,-15.26899807013151,-17.671734548243844
ADAMTS7,17,9,11,5,2,13.0,8.0,2.0,0.00036875248198785953,0.00021456349738500737,0.00011284134506883322,-12.405059619707538,-13.1863077210736
ADAMTS8,99,58,58,68,39,78.5,63.0,39.0,0.002226697679695921,0.001689687541906933,0.002200406228842248,-14.096280807819252,-14.494430016435933
ADAMTS9,10,4,2,8,26,7.0,5.0,26.0,0.0001985590287626936,0.00013410218586562962,0.001466937485894832,-16.99858413393212,-17.564819344327333
ADAMTSL1,15,10,9,6,9,12.5,7.5,9.0,0.00035456969421909573,0.0002011532787984444,0.0005077860528097495,-14.631568149516218,-15.449342126907396
ADAMTSL2,3,1,1,1,0,2.0,1.0,0.0,5.6731151075055314e-05,2.682043717312592e-05,0.0,inf,inf
ADAMTSL3,151,232,77,146,46,191.5,111.5,46.0,0.005432007715436546,0.0029904787448035404,0.002595350936583164,-13.047860711980688,-13.90896977721031
ADAMTSL4,67,29,41,75,27,48.0,58.0,27.0,0.0013615476258013275,0.0015555853560413034,0.0015233581584292485,-14.275424339290943,-14.0832142281095
ADAMTSL5,442,242,278,367,386,342.0,322.5,386.0,0.009701026833834458,0.00864959098833311,0.02177837959828481,-15.280103860230813,-15.445609408031066
ADAP1,768,471,638,597,122,619.5,617.5,122.0,0.017572474045498384,0.016561619954405256,0.006883322049198826,-12.761276203270915,-12.846749732164449
ADAP2,92,66,83,67,77,79.0,75.0,77.0,0.002240880467464685,0.002011532787984444,0.004344391785150079,-15.068505130366429,-15.224275571272623
ADAR,3358,5574,912,2168,122,4466.0,1540.0,122.0,0.12668066035059852,0.04130347324661392,0.006883322049198826,-9.911469139589043,-11.528330423054225
ADARB1,281,280,169,174,314,280.5,171.5,314.0,0.007956543938276507,0.004599704975191096,0.017716091175806817,-15.268263126131465,-16.05886370379242
ADARB2,118,92,76,84,46,105.0,80.0,46.0,0.002978385431440404,0.002145634973850074,0.002595350936583164,-13.914815776239521,-14.387941582243252
ADAT1,1119,1496,667,574,1160,1307.5,620.5,1160.0,0.03708799001531741,0.016642081265924636,0.06544798013992327,-14.932813196729262,-16.08892941095818
ADAT2,335,415,194,197,431,375.0,195.5,431.0,0.010637090826572871,0.005243395467346118,0.024317309862333557,-15.306296611554487,-16.326826982855348
ADAT3,170,89,168,101,25,129.5,134.5,25.0,0.0036733420321098313,0.0036073487997854365,0.0014105168133604152,-12.732547239936801,-12.758701548291704
ADCK1,252,260,286,185,147,256.0,235.5,147.0,0.00726158733760708,0.006316212954271155,0.008293838862559242,-14.305171682684994,-14.506396816297183
ADCK2,919,438,745,604,313,678.5,674.5,313.0,0.019246043002212516,0.018090384873273434,0.0176596705032724,-13.989313179362396,-14.078651935057952
ADCK5,571,290,586,426,59,430.5,506.0,59.0,0.012211380268905656,0.013571141209601716,0.00332881967953058,-12.238272959813628,-12.085957195741134
ADCY1,6,13,11,4,3,9.5,7.5,3.0,0.00026947296760651275,0.0002011532787984444,0.00016926201760324982,-13.442534325126202,-13.86437962618624
ADCY10,8,9,4,9,9,8.5,6.5,9.0,0.0002411073920689851,0.00017433284162531848,0.0005077860528097495,-15.187961498040604,-15.655793004374823
ADCY2,283,367,181,182,304,325.0,181.5,304.0,0.009218812049696488,0.004867909346922355,0.01715188445046265,-15.009130943376398,-15.930409496521436
ADCY3,506,387,169,218,68,446.5,193.5,68.0,0.012665229477506099,0.005189754592999866,0.0038366057323403293,-12.390445813977747,-13.677580806179531
ADCY4,48,45,45,40,58,46.5,42.5,58.0,0.001318999262495036,0.0011398685798578517,0.0032723990069961633,-15.42432152186817,-15.634897780063472
ADCY5,32,21,52,45,17,26.5,48.5,17.0,0.0007516877517444829,0.0013007912028966072,0.0009591514330850823,-14.465041724535771,-13.673857720136814
ADCY6,1171,1240,347,661,90,1205.5,504.0,90.0,0.034194701310489586,0.013517500335255464,0.0050778605280974946,-11.361936498575778,-12.70088089390336
ADCY7,384,388,168,246,115,386.0,207.0,115.0,0.010949112157485676,0.005551830494837066,0.006488377341457911,-13.358532351524925,-14.338310814518652
ADCY8,0,0,0,0,8,0.0,0.0,8.0,0.0,0.0,0.0004513653802753329,inf,inf
ADCY9,1221,1286,717,898,756,1253.5,807.5,756.0,0.03555624893629092,0.02165750301729918,0.04265402843601896,-14.375995481235764,-15.091231695713388
ADCYAP1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.642067253441661e-05,inf,inf
ADCYAP1R1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ADD1,6227,5429,3730,3805,3904,5828.0,3767.5,3904.0,0.16531457423271118,0.10104599704975191,0.22026630557436244,-14.527451513347005,-15.237653262151303
ADD2,0,2,1,1,3,1.0,1.0,3.0,2.8365575537527657e-05,2.682043717312592e-05,0.00016926201760324982,-16.69046183856979,-16.771270221794758
ADD3,5595,7821,3478,4144,4859,6708.0,3811.0,4859.0,0.19027628070573552,0.10221268606678288,0.2741480478447303,-14.64027608140157,-15.536797545378718
ADGB,2525,3614,1722,1826,3395,3069.5,1774.0,3395.0,0.08706813411244115,0.04757945554512539,0.1915481832543444,-15.250907242478387,-16.122713285904634
ADGRA1,57,39,51,30,14,48.0,40.5,14.0,0.0013615476258013275,0.0010862277055115998,0.0007898894154818325,-13.327891759185079,-13.653812640246581
ADGRA2,13,1,7,9,5,7.0,8.0,5.0,0.0001985590287626936,0.00021456349738500737,0.00028210336267208303,-14.620072510678389,-14.508235815960965
ADGRA3,1747,1884,936,974,2437,1815.5,955.0,2437.0,0.05149770238838146,0.025613517500335255,0.13749717896637328,-15.530238658771765,-16.537841333873832
ADGRB1,212,137,89,101,27,174.5,95.0,27.0,0.004949792931298576,0.0025479415314469626,0.0015233581584292485,-12.413303613802446,-13.371339614906123
ADGRB2,509,421,289,290,92,465.0,289.5,92.0,0.01318999262495036,0.0077645165616199545,0.005190701873166328,-12.767974387910249,-13.532450139141378
ADGRB3,2,3,3,3,2,2.5,3.0,2.0,7.091393884381914e-05,8.046131151937777e-05,0.00011284134506883322,-14.78357124296127,-14.601345220352446
ADGRD1,2,2,0,6,0,2.0,3.0,0.0,5.6731151075055314e-05,8.046131151937777e-05,0.0,inf,inf
ADGRD2,0,1,2,0,0,0.5,1.0,0.0,1.4182787768763829e-05,2.682043717312592e-05,0.0,inf,inf
ADGRE1,1,1,0,0,0,1.0,0.0,0.0,2.8365575537527657e-05,0.0,0.0,inf,0
ADGRE2,49,60,9,29,10,54.5,19.0,10.0,0.0015459238667952574,0.0005095883062893926,0.0005642067253441661,-12.659243107959067,-14.26030830251738
ADGRE3,2,0,0,1,0,1.0,0.5,0.0,2.8365575537527657e-05,1.341021858656296e-05,0.0,inf,inf
ADGRE5,3565,2236,2381,1940,714,2900.5,2160.5,714.0,0.08227435184659897,0.05794555451253856,0.04028436018957346,-13.083193697891828,-13.588938469512968
ADGRF1,5057,6106,3203,3780,4796,5581.5,3491.5,4796.0,0.15832245986271062,0.09364355638996916,0.27059354547506204,-14.886678105415925,-15.644292407103585
ADGRF2,125,143,57,60,106,134.0,58.5,106.0,0.003800987122028706,0.0015689955746278665,0.0059805912886481604,-14.767330601954056,-16.043863456053398
ADGRF3,127,107,57,58,23,117.0,57.5,23.0,0.003318772337890736,0.0015421751374547405,0.001297675468291582,-12.75869657432224,-13.86437962618624
ADGRF4,207,240,84,260,87,223.5,172.0,87.0,0.006339706132637431,0.004613115193777659,0.004908598510494245,-13.744311812514042,-14.202986462220231
