"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"511","DDB2",26.0977194692486,-4.76285494038109,1.85280118474974,-2.57062386379271,0.0101515517170603,0.0905411871005678
"512","DDHD2",34.1361851379182,-3.42639292571378,1.50697414634071,-2.2736905832352,0.0229845967565848,0.139893742396815
"513","DDX23",168.870278913746,-2.12738644266165,1.02156640952427,-2.0824749353812,0.0372991099980409,0.182290331530601
"514","DDX39A",140.768149105527,-3.30039090021875,1.19777536192953,-2.7554339529092,0.00586143371737761,0.067621238554143
"515","DDX42",156.908038630835,-3.46200067853202,1.183963021125,-2.9240783848489,0.00345477738161268,0.0502470626493881
"516","DDX47",137.861103508885,-3.09200040804928,1.15309965940747,-2.68146849478573,0.0073299816136678,0.0773913048875024
"517","DDX5",1709.8827184939,-2.13469009715203,0.862069959287614,-2.47623765815487,0.013277516292251,0.106021711285518
"518","DDX55",28.7507175772212,-3.16623885739575,1.53175285398849,-2.06706901126463,0.0387276516145211,0.186129963748194
"519","DDX56",105.347710710467,-3.09710843623465,1.18611060168368,-2.61114640728977,0.00902392519692962,0.0857006297124449
"520","DDX58",579.812880872032,3.87170547515919,0.914236651145481,4.23490512036264,2.28648225523815e-05,0.001382998814948
"521","DDX60",151.717091151669,2.55596910561766,0.946063656507462,2.70168829342141,0.00689884050814596,0.0748317998786329
"522","DDX60L",1176.02360925633,5.43395352640179,0.880849935578198,6.16898895818717,6.87280267687011e-10,1.75191012996599e-07
"523","DEAF1",27.3809749992201,-3.74491021737825,1.63006236197758,-2.2974030348354,0.021595788815059,0.135842840807298
"524","DEF8",59.3883547213181,-2.7253378987839,1.32970992354011,-2.04957325694629,0.0404060923407356,0.189975816271257
"525","DENND2A",46.8275798253885,-5.60031074628035,1.9020295519905,-2.94438682112986,0.00323595276171864,0.0488998430298645
"526","DENND3",128.198324136839,-2.59105167595484,1.16398512532834,-2.22601785845326,0.0260129852443182,0.149726385532939
"527","DENND4C",32.460068125791,-4.00217660870215,1.58942807471046,-2.51799793421367,0.0118024013284377,0.0991810133265204
"528","DENND6A",19.316651488834,-4.32165082624106,1.91182593586896,-2.26048341805594,0.0237912644290056,0.142614376806794
"529","DEXI",30.9854935927446,-5.01745826825004,1.79887864172689,-2.78921443162691,0.00528360693293668,0.063557635757326
